timestamp,city,lat,lon,aqi,pm2_5,pm10,no2,so2,o3,hour,weekday,pm2_5_ma,pm10_ma
2025-10-05 19:00:00,Delhi,28.6517178,77.2219388,2,23.82,41.04,8.69,1.79,53.2,19,6,26.82333333333334,45.326666666666675
2025-10-05 20:00:00,Delhi,28.6517178,77.2219388,2,21.49,37.91,7.22,1.61,51.29,20,6,24.23666666666668,41.653333333333336
2025-10-05 21:00:00,Delhi,28.6517178,77.2219388,2,20.26,36.36,6.32,1.44,48.44,21,6,21.856666666666673,38.436666666666675
2025-10-05 22:00:00,Delhi,28.6517178,77.2219388,2,19.42,34.09,5.68,1.46,45.77,22,6,20.39000000000001,36.120000000000005
2025-10-05 23:00:00,Delhi,28.6517178,77.2219388,2,19.06,32.38,5.32,1.39,43.42,23,6,19.58000000000001,34.27666666666667
2025-10-06 00:00:00,Delhi,28.6517178,77.2219388,2,19.3,32.1,5.31,1.3,41.11,0,0,19.26000000000001,32.856666666666676
2025-10-06 01:00:00,Delhi,28.6517178,77.2219388,2,20.1,33.19,5.94,1.35,38.46,1,0,19.48666666666668,32.55666666666667
2025-10-06 02:00:00,Delhi,28.6517178,77.2219388,2,21.32,35.7,7.67,1.65,35.09,2,0,20.24000000000001,33.66333333333334
2025-10-06 03:00:00,Delhi,28.6517178,77.2219388,2,22.21,37.62,8.8,1.98,33.95,3,0,21.21000000000001,35.50333333333334
2025-10-06 04:00:00,Delhi,28.6517178,77.2219388,2,22.77,38.39,8.59,2.24,37.51,4,0,22.10000000000001,37.23666666666667
2025-10-06 05:00:00,Delhi,28.6517178,77.2219388,2,23.41,38.5,8.1,2.36,42.76,5,0,22.796666666666678,38.17000000000001
2025-10-06 06:00:00,Delhi,28.6517178,77.2219388,2,24.01,37.72,7.29,2.35,50.89,6,0,23.396666666666675,38.20333333333334
2025-10-06 07:00:00,Delhi,28.6517178,77.2219388,2,18.32,26.65,4.55,1.75,64.69,7,0,21.913333333333345,34.290000000000006
2025-10-06 08:00:00,Delhi,28.6517178,77.2219388,2,16.82,22.26,3.26,1.4,71.61,8,0,19.71666666666668,28.87666666666667
2025-10-06 09:00:00,Delhi,28.6517178,77.2219388,2,17.4,21.8,2.53,1.21,77.99,9,0,17.513333333333343,23.570000000000004
2025-10-06 10:00:00,Delhi,28.6517178,77.2219388,2,15.58,19.22,2.07,0.97,80.24,10,0,16.60000000000001,21.093333333333337
2025-10-06 11:00:00,Delhi,28.6517178,77.2219388,2,13.97,17.38,2.51,0.91,78.2,11,0,15.650000000000011,19.46666666666667
2025-10-06 12:00:00,Delhi,28.6517178,77.2219388,2,12.91,16.4,3.61,0.93,74.22,12,0,14.153333333333343,17.66666666666667
2025-10-06 13:00:00,Delhi,28.6517178,77.2219388,2,13.26,17.5,5.23,1.09,69.62,13,0,13.38000000000001,17.093333333333337
2025-10-06 14:00:00,Delhi,28.6517178,77.2219388,2,15.09,20.69,6.64,1.36,65.63,14,0,13.753333333333343,18.196666666666673
2025-10-06 15:00:00,Delhi,28.6517178,77.2219388,2,16.63,23.53,7.29,1.55,62.46,15,0,14.993333333333345,20.573333333333338
2025-10-06 16:00:00,Delhi,28.6517178,77.2219388,2,17.17,25.05,7.34,1.59,59.07,16,0,16.296666666666678,23.090000000000003
2025-10-06 17:00:00,Delhi,28.6517178,77.2219388,2,17.0,25.67,7.29,1.59,55.89,17,0,16.93333333333334,24.750000000000004
2025-10-06 18:00:00,Delhi,28.6517178,77.2219388,2,16.26,25.17,7.1,1.5,53.11,18,0,16.810000000000013,25.29666666666667
2025-10-06 19:00:00,Delhi,28.6517178,77.2219388,2,14.91,23.26,6.45,1.4,51.01,19,0,16.056666666666676,24.700000000000006
2025-10-06 20:00:00,Delhi,28.6517178,77.2219388,2,13.82,21.26,5.79,1.46,49.09,20,0,14.996666666666679,23.230000000000008
2025-10-06 21:00:00,Delhi,28.6517178,77.2219388,2,12.76,19.18,5.23,1.53,47.18,21,0,13.83000000000001,21.233333333333338
2025-10-06 22:00:00,Delhi,28.6517178,77.2219388,2,11.73,17.64,4.8,1.4,44.68,22,0,12.77000000000001,19.360000000000003
2025-10-06 23:00:00,Delhi,28.6517178,77.2219388,2,11.03,16.79,4.53,1.23,42.06,23,0,11.84000000000001,17.870000000000005
2025-10-07 00:00:00,Delhi,28.6517178,77.2219388,2,10.43,16.08,4.45,1.15,39.87,0,1,11.063333333333345,16.836666666666673
2025-10-07 01:00:00,Delhi,28.6517178,77.2219388,2,10.22,16.23,4.97,1.21,37.6,1,1,10.56000000000001,16.36666666666667
2025-10-07 02:00:00,Delhi,28.6517178,77.2219388,2,10.46,17.57,6.24,1.45,35.47,2,1,10.370000000000012,16.626666666666672
2025-10-07 03:00:00,Delhi,28.6517178,77.2219388,2,10.38,18.04,6.28,1.63,37.74,3,1,10.353333333333344,17.280000000000005
2025-10-07 04:00:00,Delhi,28.6517178,77.2219388,1,8.95,15.56,4.26,1.5,48.27,4,1,9.93000000000001,17.056666666666672
2025-10-07 05:00:00,Delhi,28.6517178,77.2219388,1,9.57,15.6,3.06,1.34,57.9,5,1,9.633333333333345,16.400000000000006
2025-10-07 06:00:00,Delhi,28.6517178,77.2219388,2,12.09,17.94,2.11,1.25,69.83,6,1,10.203333333333344,16.36666666666667
2025-10-07 07:00:00,Delhi,28.6517178,77.2219388,2,11.13,20.44,1.1,0.97,80.36,7,1,10.930000000000012,17.99333333333334
2025-10-07 08:00:00,Delhi,28.6517178,77.2219388,2,10.9,23.26,0.86,0.87,86.6,8,1,11.373333333333344,20.546666666666674
2025-10-07 09:00:00,Delhi,28.6517178,77.2219388,2,11.5,24.95,0.94,0.88,90.61,9,1,11.176666666666677,22.88333333333334
2025-10-07 10:00:00,Delhi,28.6517178,77.2219388,2,12.89,27.33,2.09,1.07,91.02,10,1,11.763333333333344,25.180000000000007
2025-10-07 11:00:00,Delhi,28.6517178,77.2219388,2,14.77,30.71,4.62,1.36,86.31,11,1,13.053333333333343,27.663333333333338
2025-10-07 12:00:00,Delhi,28.6517178,77.2219388,2,16.39,34.41,8.58,1.63,78.94,12,1,14.683333333333344,30.816666666666666
2025-10-07 13:00:00,Delhi,28.6517178,77.2219388,2,17.95,37.9,12.69,1.87,67.56,13,1,16.370000000000008,34.34
2025-10-07 14:00:00,Delhi,28.6517178,77.2219388,2,19.88,41.63,15.19,2.06,57.36,14,1,18.073333333333345,37.980000000000004
2025-10-07 15:00:00,Delhi,28.6517178,77.2219388,2,21.57,44.31,16.27,2.08,50.33,15,1,19.800000000000008,41.28000000000001
2025-10-07 16:00:00,Delhi,28.6517178,77.2219388,2,22.73,45.35,16.71,1.95,43.54,16,1,21.393333333333345,43.76333333333334
2025-10-07 17:00:00,Delhi,28.6517178,77.2219388,2,24.26,46.93,17.51,1.81,36.34,17,1,22.853333333333342,45.53000000000001
2025-10-07 18:00:00,Delhi,28.6517178,77.2219388,3,25.4,47.62,17.96,1.56,30.59,18,1,24.13000000000001,46.63333333333333
2025-10-07 19:00:00,Delhi,28.6517178,77.2219388,3,25.6,46.51,16.94,1.21,27.29,19,1,25.086666666666677,47.02
2025-10-07 20:00:00,Delhi,28.6517178,77.2219388,3,26.11,45.52,15.4,0.98,24.91,20,1,25.703333333333344,46.550000000000004
2025-10-07 21:00:00,Delhi,28.6517178,77.2219388,3,26.8,44.28,13.83,0.83,23.37,21,1,26.170000000000012,45.43666666666667
2025-10-07 22:00:00,Delhi,28.6517178,77.2219388,3,29.05,44.13,11.88,0.83,24.14,22,1,27.32000000000001,44.64333333333334
2025-10-07 23:00:00,Delhi,28.6517178,77.2219388,3,31.15,44.1,10.32,0.8,24.13,23,1,29.00000000000001,44.17000000000001
2025-10-08 00:00:00,Delhi,28.6517178,77.2219388,3,33.12,44.65,9.23,0.83,24.17,0,2,31.106666666666673,44.29333333333333
2025-10-08 01:00:00,Delhi,28.6517178,77.2219388,3,36.93,48.86,8.34,1.49,28.08,1,2,33.73333333333334,45.870000000000005
2025-10-08 02:00:00,Delhi,28.6517178,77.2219388,3,35.79,49.82,8.92,1.75,27.35,2,2,35.28000000000001,47.77666666666667
2025-10-08 03:00:00,Delhi,28.6517178,77.2219388,3,33.23,49.43,8.13,1.83,30.41,3,2,35.31666666666668,49.370000000000005
2025-10-08 04:00:00,Delhi,28.6517178,77.2219388,3,32.07,48.78,5.38,2.0,55.12,4,2,33.69666666666668,49.34333333333334
2025-10-08 05:00:00,Delhi,28.6517178,77.2219388,3,34.75,50.68,3.93,1.86,75.4,5,2,33.350000000000016,49.63
2025-10-08 06:00:00,Delhi,28.6517178,77.2219388,3,39.07,53.73,2.84,1.71,94.31,6,2,35.29666666666668,51.06333333333333
2025-10-08 07:00:00,Delhi,28.6517178,77.2219388,3,24.75,38.8,1.25,0.86,105.91,7,2,32.856666666666676,47.73666666666667
2025-10-08 08:00:00,Delhi,28.6517178,77.2219388,3,18.83,36.75,0.86,0.53,113.2,8,2,27.55000000000001,43.093333333333334
2025-10-08 09:00:00,Delhi,28.6517178,77.2219388,3,17.61,36.56,0.87,0.48,117.09,9,2,20.39666666666668,37.370000000000005
2025-10-08 10:00:00,Delhi,28.6517178,77.2219388,3,17.92,37.61,1.6,0.58,118.04,10,2,18.12000000000001,36.973333333333336
2025-10-08 11:00:00,Delhi,28.6517178,77.2219388,3,19.3,39.62,3.35,0.83,114.74,11,2,18.27666666666668,37.93000000000001
2025-10-08 12:00:00,Delhi,28.6517178,77.2219388,3,20.45,41.18,6.14,1.09,108.42,12,2,19.223333333333347,39.470000000000006
2025-10-08 13:00:00,Delhi,28.6517178,77.2219388,2,22.29,43.53,10.86,1.55,93.33,13,2,20.68000000000001,41.443333333333335
2025-10-08 14:00:00,Delhi,28.6517178,77.2219388,3,25.34,47.87,15.37,2.1,76.52,14,2,22.693333333333346,44.193333333333335
2025-10-08 15:00:00,Delhi,28.6517178,77.2219388,3,28.69,52.73,17.7,2.43,64.98,15,2,25.440000000000012,48.04333333333333
2025-10-08 16:00:00,Delhi,28.6517178,77.2219388,3,31.37,56.21,18.56,2.44,55.42,16,2,28.46666666666668,52.27
2025-10-08 17:00:00,Delhi,28.6517178,77.2219388,3,34.15,59.74,19.18,2.3,47.71,17,2,31.403333333333347,56.22666666666667
2025-10-08 18:00:00,Delhi,28.6517178,77.2219388,3,36.04,61.56,19.2,1.89,41.67,18,2,33.853333333333346,59.17000000000001
2025-10-08 19:00:00,Delhi,28.6517178,77.2219388,3,36.4,60.98,17.46,1.36,37.61,19,2,35.53000000000001,60.76
2025-10-08 20:00:00,Delhi,28.6517178,77.2219388,3,36.91,61.23,15.11,1.09,35.29,20,2,36.45000000000001,61.25666666666667
2025-10-08 21:00:00,Delhi,28.6517178,77.2219388,3,37.48,61.79,13.06,0.93,33.39,21,2,36.93000000000001,61.333333333333336
2025-10-08 22:00:00,Delhi,28.6517178,77.2219388,3,37.98,62.38,11.32,0.83,32.0,22,2,37.45666666666668,61.80000000000001
2025-10-08 23:00:00,Delhi,28.6517178,77.2219388,3,38.74,63.37,9.91,0.76,31.13,23,2,38.066666666666684,62.51333333333334
2025-10-09 00:00:00,Delhi,28.6517178,77.2219388,3,39.64,64.52,9.05,0.76,30.52,0,3,38.78666666666668,63.42333333333334
2025-10-09 01:00:00,Delhi,28.6517178,77.2219388,3,40.44,65.6,9.49,0.98,29.1,1,3,39.60666666666668,64.49666666666667
2025-10-09 02:00:00,Delhi,28.6517178,77.2219388,3,41.94,68.19,11.9,1.56,27.28,2,3,40.673333333333346,66.10333333333334
2025-10-09 03:00:00,Delhi,28.6517178,77.2219388,3,43.96,71.05,12.49,2.11,34.78,3,3,42.11333333333335,68.28
2025-10-09 04:00:00,Delhi,28.6517178,77.2219388,3,44.06,65.4,5.56,5.31,103.57,4,3,43.320000000000014,68.21333333333334
2025-10-09 05:00:00,Delhi,28.6517178,77.2219388,3,47.88,68.05,3.73,6.27,123.21,5,3,45.30000000000001,68.16666666666667
2025-10-09 06:00:00,Delhi,28.6517178,77.2219388,4,54.9,74.97,2.87,6.68,139.68,6,3,48.94666666666668,69.47333333333334
2025-10-09 07:00:00,Delhi,28.6517178,77.2219388,4,42.23,56.94,1.25,5.48,146.0,7,3,48.33666666666668,66.65333333333335
2025-10-09 08:00:00,Delhi,28.6517178,77.2219388,4,33.72,46.42,0.96,4.02,142.23,8,3,43.61666666666668,59.443333333333335
2025-10-09 09:00:00,Delhi,28.6517178,77.2219388,4,31.75,43.96,1.03,3.63,141.93,9,3,35.90000000000001,49.106666666666676
2025-10-09 10:00:00,Delhi,28.6517178,77.2219388,3,32.79,45.5,2.53,3.55,137.45,10,3,32.75333333333335,45.293333333333344
2025-10-09 11:00:00,Delhi,28.6517178,77.2219388,3,35.15,49.0,5.93,3.55,126.42,11,3,33.23000000000002,46.153333333333336
2025-10-09 12:00:00,Delhi,28.6517178,77.2219388,3,36.66,51.78,11.18,3.57,111.99,12,3,34.86666666666668,48.76
2025-10-09 13:00:00,Delhi,28.6517178,77.2219388,3,38.25,54.89,16.23,3.63,95.0,13,3,36.686666666666675,51.89000000000001
2025-10-09 14:00:00,Delhi,28.6517178,77.2219388,3,40.64,59.28,19.71,3.7,79.38,14,3,38.51666666666668,55.31666666666667
2025-10-09 15:00:00,Delhi,28.6517178,77.2219388,3,42.9,63.53,21.37,3.62,67.65,15,3,40.59666666666668,59.23333333333334
2025-10-09 16:00:00,Delhi,28.6517178,77.2219388,3,44.02,65.67,21.38,3.33,57.97,16,3,42.52000000000002,62.826666666666675
2025-10-09 17:00:00,Delhi,28.6517178,77.2219388,3,45.22,67.72,21.14,3.02,51.14,17,3,44.04666666666668,65.64
2025-10-09 18:00:00,Delhi,28.6517178,77.2219388,3,45.47,68.02,20.3,2.54,46.98,18,3,44.90333333333334,67.13666666666667
2025-10-09 19:00:00,Delhi,28.6517178,77.2219388,3,44.62,66.46,18.35,1.9,43.45,19,3,45.103333333333346,67.39999999999999
2025-10-09 20:00:00,Delhi,28.6517178,77.2219388,3,44.51,66.26,16.34,1.43,39.34,20,3,44.866666666666674,66.91333333333334
2025-10-09 21:00:00,Delhi,28.6517178,77.2219388,3,44.68,66.56,14.33,1.14,36.21,21,3,44.603333333333346,66.42666666666668
2025-10-09 22:00:00,Delhi,28.6517178,77.2219388,3,44.66,66.78,12.48,0.98,34.1,22,3,44.616666666666674,66.53333333333335
2025-10-09 23:00:00,Delhi,28.6517178,77.2219388,3,45.03,67.61,10.99,0.92,32.84,23,3,44.79000000000002,66.98333333333333
2025-10-10 00:00:00,Delhi,28.6517178,77.2219388,3,45.52,68.6,10.14,0.95,32.11,0,4,45.070000000000014,67.66333333333333
2025-10-10 01:00:00,Delhi,28.6517178,77.2219388,3,45.65,69.47,10.67,1.23,30.65,1,4,45.40000000000001,68.55999999999999
2025-10-10 02:00:00,Delhi,28.6517178,77.2219388,3,45.92,71.52,13.41,1.89,28.84,2,4,45.69666666666668,69.86333333333333
2025-10-10 03:00:00,Delhi,28.6517178,77.2219388,3,46.05,73.33,14.14,2.54,37.6,3,4,45.87333333333334,71.44
2025-10-10 04:00:00,Delhi,28.6517178,77.2219388,3,41.87,68.76,9.2,4.56,92.81,4,4,44.613333333333344,71.20333333333333
2025-10-10 05:00:00,Delhi,28.6517178,77.2219388,3,44.33,71.98,6.87,4.79,112.68,5,4,44.08333333333334,71.35666666666667
2025-10-10 06:00:00,Delhi,28.6517178,77.2219388,4,51.74,80.79,5.2,4.71,131.66,6,4,45.98000000000002,73.84333333333335
2025-10-10 07:00:00,Delhi,28.6517178,77.2219388,4,43.37,85.5,1.46,5.22,145.38,7,4,46.48000000000001,79.42333333333335
2025-10-10 08:00:00,Delhi,28.6517178,77.2219388,4,40.31,85.69,1.03,4.39,140.87,8,4,45.140000000000015,83.99333333333334
2025-10-10 09:00:00,Delhi,28.6517178,77.2219388,3,38.96,84.0,1.1,3.93,138.61,9,4,40.88000000000002,85.06333333333333
2025-10-10 10:00:00,Delhi,28.6517178,77.2219388,3,40.29,85.59,3.25,3.81,129.82,10,4,39.853333333333346,85.09333333333332
2025-10-10 11:00:00,Delhi,28.6517178,77.2219388,3,42.74,88.25,7.8,3.83,115.0,11,4,40.66333333333335,85.94666666666666
2025-10-10 12:00:00,Delhi,28.6517178,77.2219388,3,44.73,90.62,14.5,3.98,99.94,12,4,42.58666666666668,88.15333333333332
2025-10-10 13:00:00,Delhi,28.6517178,77.2219388,3,46.76,92.56,20.88,4.23,83.8,13,4,44.74333333333335,90.47666666666667
2025-10-10 14:00:00,Delhi,28.6517178,77.2219388,3,49.53,95.31,25.19,4.38,68.59,14,4,47.00666666666668,92.83
2025-10-10 15:00:00,Delhi,28.6517178,77.2219388,4,52.46,98.26,27.65,4.29,56.72,15,4,49.58333333333335,95.37666666666667
2025-10-10 16:00:00,Delhi,28.6517178,77.2219388,4,54.45,98.98,28.83,3.97,46.36,16,4,52.14666666666668,97.51666666666667
2025-10-10 17:00:00,Delhi,28.6517178,77.2219388,4,56.99,101.04,30.16,3.67,37.66,17,4,54.63333333333335,99.42666666666668
2025-10-10 18:00:00,Delhi,28.6517178,77.2219388,4,58.76,102.22,30.86,3.19,30.53,18,4,56.73333333333335,100.74666666666667
2025-10-10 19:00:00,Delhi,28.6517178,77.2219388,4,59.12,101.32,29.43,2.72,26.23,19,4,58.29000000000002,101.52666666666666
2025-10-10 20:00:00,Delhi,28.6517178,77.2219388,4,60.85,102.46,26.67,2.62,25.37,20,4,59.57666666666668,102.0
2025-10-10 21:00:00,Delhi,28.6517178,77.2219388,4,63.75,104.61,24.02,2.69,25.93,21,4,61.240000000000016,102.79666666666667
2025-10-10 22:00:00,Delhi,28.6517178,77.2219388,4,66.26,105.99,21.11,2.77,27.35,22,4,63.62000000000001,104.35333333333334
2025-10-10 23:00:00,Delhi,28.6517178,77.2219388,4,68.49,107.07,18.08,2.81,29.32,23,4,66.16666666666669,105.89
2025-10-11 00:00:00,Delhi,28.6517178,77.2219388,4,70.17,107.6,15.54,2.83,31.51,0,5,68.30666666666669,106.88666666666666
2025-10-11 01:00:00,Delhi,28.6517178,77.2219388,4,69.68,106.08,14.27,2.81,32.06,1,5,69.44666666666667,106.91666666666667
2025-10-11 02:00:00,Delhi,28.6517178,77.2219388,4,67.59,104.06,14.83,2.75,30.92,2,5,69.14666666666668,105.91333333333334
2025-10-11 03:00:00,Delhi,28.6517178,77.2219388,4,64.23,101.17,13.92,2.92,38.79,3,5,67.16666666666669,103.77
2025-10-11 04:00:00,Delhi,28.6517178,77.2219388,4,55.16,91.77,10.38,4.15,77.25,4,5,62.326666666666675,99.0
2025-10-11 05:00:00,Delhi,28.6517178,77.2219388,4,55.46,91.53,7.74,4.37,101.32,5,5,58.28333333333334,94.82333333333334
2025-10-11 06:00:00,Delhi,28.6517178,77.2219388,4,61.49,96.84,5.03,4.47,130.47,6,5,57.370000000000005,93.38
2025-10-11 07:00:00,Delhi,28.6517178,77.2219388,4,46.37,81.71,1.27,5.26,152.29,7,5,54.440000000000005,90.02666666666666
2025-10-11 08:00:00,Delhi,28.6517178,77.2219388,4,40.69,69.2,0.96,5.11,149.75,8,5,49.51666666666667,82.58333333333333
2025-10-11 09:00:00,Delhi,28.6517178,77.2219388,4,37.82,60.6,1.06,4.96,147.09,9,5,41.62666666666667,70.50333333333333
2025-10-11 10:00:00,Delhi,28.6517178,77.2219388,4,37.32,56.58,2.25,4.97,140.29,10,5,38.61000000000001,62.12666666666667
2025-10-11 11:00:00,Delhi,28.6517178,77.2219388,3,38.29,55.6,4.59,4.96,129.63,11,5,37.81000000000001,57.593333333333334
2025-10-11 12:00:00,Delhi,28.6517178,77.2219388,3,39.17,55.34,7.87,4.93,118.77,12,5,38.26000000000001,55.84
2025-10-11 13:00:00,Delhi,28.6517178,77.2219388,3,40.11,55.77,10.94,4.81,105.34,13,5,39.19000000000001,55.57
2025-10-11 14:00:00,Delhi,28.6517178,77.2219388,3,41.81,57.73,13.07,4.63,93.17,14,5,40.363333333333344,56.28
2025-10-11 15:00:00,Delhi,28.6517178,77.2219388,3,43.5,59.96,13.81,4.34,84.35,15,5,41.80666666666668,57.82
2025-10-11 16:00:00,Delhi,28.6517178,77.2219388,3,44.41,61.12,13.71,3.84,75.85,16,5,43.24000000000001,59.60333333333333
2025-10-11 17:00:00,Delhi,28.6517178,77.2219388,3,45.65,62.87,13.74,3.35,68.75,17,5,44.52000000000001,61.31666666666666
2025-10-11 18:00:00,Delhi,28.6517178,77.2219388,3,46.36,63.69,13.41,2.79,63.2,18,5,45.473333333333336,62.559999999999995
2025-10-11 19:00:00,Delhi,28.6517178,77.2219388,3,46.11,63.03,12.13,2.19,58.76,19,5,46.04000000000001,63.196666666666665
2025-10-11 20:00:00,Delhi,28.6517178,77.2219388,3,46.15,63.02,10.41,1.85,56.38,20,5,46.20666666666667,63.24666666666667
2025-10-11 21:00:00,Delhi,28.6517178,77.2219388,3,46.18,63.27,8.7,1.72,56.23,21,5,46.146666666666675,63.10666666666666
2025-10-11 22:00:00,Delhi,28.6517178,77.2219388,3,46.13,63.59,7.29,1.67,56.97,22,5,46.15333333333334,63.29333333333333
2025-10-11 23:00:00,Delhi,28.6517178,77.2219388,3,46.58,64.46,6.51,1.48,54.59,23,5,46.29666666666668,63.77333333333333
2025-10-12 00:00:00,Delhi,28.6517178,77.2219388,3,47.36,65.87,6.22,1.36,51.87,0,6,46.690000000000005,64.64
2025-10-12 01:00:00,Delhi,28.6517178,77.2219388,3,47.52,66.94,6.79,1.5,49.17,1,6,47.15333333333334,65.75666666666666
2025-10-12 02:00:00,Delhi,28.6517178,77.2219388,3,47.45,68.8,9.02,2.11,47.37,2,6,47.44333333333335,67.20333333333333
2025-10-12 03:00:00,Delhi,28.6517178,77.2219388,3,47.7,71.05,10.29,3.01,54.0,3,6,47.55666666666668,68.93
2025-10-12 04:00:00,Delhi,28.6517178,77.2219388,3,45.71,70.11,6.26,6.46,101.31,4,6,46.95333333333334,69.98666666666666
2025-10-12 05:00:00,Delhi,28.6517178,77.2219388,3,47.27,72.11,4.32,7.3,119.71,5,6,46.893333333333345,71.09000000000002
2025-10-12 06:00:00,Delhi,28.6517178,77.2219388,4,50.94,76.35,2.95,7.68,136.99,6,6,47.973333333333336,72.85666666666667
2025-10-12 07:00:00,Delhi,28.6517178,77.2219388,4,39.71,57.2,1.1,6.48,147.65,7,6,45.973333333333336,68.55333333333333
2025-10-12 08:00:00,Delhi,28.6517178,77.2219388,4,33.68,47.06,0.84,5.03,143.92,8,6,41.443333333333335,60.20333333333334
2025-10-12 09:00:00,Delhi,28.6517178,77.2219388,4,32.04,44.63,0.9,4.52,142.32,9,6,35.14333333333334,49.63
2025-10-12 10:00:00,Delhi,28.6517178,77.2219388,3,33.13,46.33,2.65,4.3,133.6,10,6,32.95000000000001,46.00666666666667
2025-10-12 11:00:00,Delhi,28.6517178,77.2219388,3,35.43,49.96,6.5,4.16,118.46,11,6,33.53333333333334,46.973333333333336
2025-10-12 12:00:00,Delhi,28.6517178,77.2219388,3,37.39,53.41,12.01,4.1,102.79,12,6,35.31666666666668,49.900000000000006
2025-10-12 13:00:00,Delhi,28.6517178,77.2219388,3,39.61,57.37,16.79,4.12,86.88,13,6,37.476666666666674,53.580000000000005
2025-10-12 14:00:00,Delhi,28.6517178,77.2219388,3,42.33,62.27,19.81,4.15,73.09,14,6,39.77666666666668,57.68333333333334
2025-10-12 15:00:00,Delhi,28.6517178,77.2219388,3,44.89,66.93,21.38,4.05,62.53,15,6,42.27666666666668,62.190000000000005
2025-10-12 16:00:00,Delhi,28.6517178,77.2219388,3,46.52,70.02,21.59,3.76,53.89,16,6,44.58000000000001,66.40666666666668
2025-10-12 17:00:00,Delhi,28.6517178,77.2219388,3,48.43,73.32,21.61,3.46,47.61,17,6,46.613333333333344,70.09000000000002
2025-10-12 18:00:00,Delhi,28.6517178,77.2219388,3,49.57,75.05,21.03,2.96,42.97,18,6,48.173333333333346,72.79666666666667
2025-10-12 19:00:00,Delhi,28.6517178,77.2219388,3,49.25,74.42,18.87,2.36,39.91,19,6,49.08333333333334,74.26333333333334
2025-10-12 20:00:00,Delhi,28.6517178,77.2219388,3,49.55,75.11,16.42,2.12,38.66,20,6,49.45666666666668,74.86
2025-10-12 21:00:00,Delhi,28.6517178,77.2219388,4,50.13,76.06,14.09,2.05,38.47,21,6,49.643333333333345,75.19666666666667
2025-10-12 22:00:00,Delhi,28.6517178,77.2219388,4,51.13,77.31,12.03,2.02,39.29,22,6,50.27000000000001,76.16000000000001
2025-10-12 23:00:00,Delhi,28.6517178,77.2219388,4,51.29,77.65,10.35,1.85,40.79,23,6,50.85,77.00666666666667
2025-10-13 00:00:00,Delhi,28.6517178,77.2219388,4,51.0,77.24,9.41,1.84,43.36,0,0,51.14000000000001,77.40000000000002
2025-10-13 01:00:00,Delhi,28.6517178,77.2219388,4,50.79,77.22,9.89,2.18,45.32,1,0,51.02666666666668,77.37
2025-10-13 02:00:00,Delhi,28.6517178,77.2219388,4,51.3,79.7,12.86,2.98,45.14,2,0,51.03000000000001,78.05333333333333
2025-10-13 03:00:00,Delhi,28.6517178,77.2219388,4,51.59,82.14,14.3,3.57,51.94,3,0,51.22666666666668,79.68666666666667
2025-10-13 04:00:00,Delhi,28.6517178,77.2219388,4,50.04,81.63,11.85,4.24,79.7,4,0,50.97666666666668,81.15666666666668
2025-10-13 05:00:00,Delhi,28.6517178,77.2219388,4,53.59,85.67,10.54,4.33,93.57,5,0,51.74000000000001,83.14666666666668
2025-10-13 06:00:00,Delhi,28.6517178,77.2219388,4,62.96,95.24,8.76,4.42,116.71,6,0,55.53000000000001,87.51333333333334
2025-10-13 07:00:00,Delhi,28.6517178,77.2219388,4,40.51,64.0,1.58,4.68,147.45,7,0,52.353333333333346,81.63666666666667
2025-10-13 08:00:00,Delhi,28.6517178,77.2219388,4,34.28,53.3,0.98,3.9,145.95,8,0,45.91666666666668,70.84666666666666
2025-10-13 09:00:00,Delhi,28.6517178,77.2219388,4,32.75,50.39,1.04,3.6,145.22,9,0,35.84666666666667,55.89666666666667
2025-10-13 10:00:00,Delhi,28.6517178,77.2219388,3,34.45,52.68,4.28,3.69,132.5,10,0,33.826666666666675,52.123333333333335
2025-10-13 11:00:00,Delhi,28.6517178,77.2219388,3,37.82,57.76,10.99,4.06,113.95,11,0,35.00666666666668,53.61000000000001
2025-10-13 12:00:00,Delhi,28.6517178,77.2219388,3,40.95,62.91,20.48,4.49,94.59,12,0,37.74000000000001,57.78333333333334
2025-10-13 13:00:00,Delhi,28.6517178,77.2219388,3,44.48,69.08,27.94,5.11,78.0,13,0,41.08333333333334,63.25
2025-10-13 14:00:00,Delhi,28.6517178,77.2219388,3,48.67,76.57,31.57,5.88,67.88,14,0,44.70000000000001,69.52
2025-10-13 15:00:00,Delhi,28.6517178,77.2219388,4,53.0,84.06,33.55,6.55,59.51,15,0,48.716666666666676,76.57000000000001
2025-10-13 16:00:00,Delhi,28.6517178,77.2219388,4,56.18,89.42,34.33,6.98,51.33,16,0,52.616666666666674,83.35000000000001
2025-10-13 17:00:00,Delhi,28.6517178,77.2219388,4,62.11,97.59,35.98,7.61,45.68,17,0,57.09666666666667,90.35666666666667
2025-10-13 18:00:00,Delhi,28.6517178,77.2219388,4,67.68,104.16,37.35,7.78,40.96,18,0,61.99000000000001,97.05666666666667
2025-10-13 19:00:00,Delhi,28.6517178,77.2219388,4,71.06,106.76,36.1,7.42,37.55,19,0,66.95,102.83666666666666
2025-10-13 20:00:00,Delhi,28.6517178,77.2219388,4,74.69,109.74,33.12,7.17,35.71,20,0,71.14333333333335,106.88666666666667
2025-10-13 21:00:00,Delhi,28.6517178,77.2219388,5,77.87,112.18,29.28,6.84,34.78,21,0,74.54,109.56
